"pair_id","dataset_id","geometry_family","repetition","chart_dim_rule","response_seed_match","fold_seed_match","full_status","screened_status","pair_status","pair_complete","pair_exclusion_reason","truth_rmse_full","truth_rmse_screened","delta_truth_rmse","cv_rmse_full","cv_rmse_screened","delta_cv_rmse","elapsed_full","elapsed_screened","elapsed_ratio_screened_full","support_full","support_screened","lambda_full","lambda_screened","full_candidate_key","screened_candidate_key","screened_evaluated_candidate_keys","screened_evaluated_supports","full_support_in_screened_evaluated_supports","full_candidate_key_in_screened_evaluated_candidates","support_match","lambda_match","full_candidates_evaluated","screened_candidates_evaluated","candidate_key_matching_available"
"LA_D3_RAW_N500__r02__local_auto","LA-D3-RAW-N500","VALENCIA depth3 dCST",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0644100463792675,0.0644100463792675,0,0.159687292242078,0.159687292242078,0,314.736,76.557,0.243241955162422,25,25,0.001,0.001,"25|2|tricube","25|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",TRUE,TRUE,TRUE,TRUE,21,4,TRUE
"LA_D3_RAW_N500__r03__auto","LA-D3-RAW-N500","VALENCIA depth3 dCST",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0300123747303203,0.0654436921768396,0.0354313174465193,0.146363069076321,0.167718990986295,0.0213559219099744,266.81,75.887,0.284423372437315,17,35,90,0.000333333333333333,"17|2|tricube","35|2|tricube","15|2|tricube;25|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;33;34;35",FALSE,FALSE,FALSE,FALSE,21,5,TRUE
"LA_D3_RAW_N500__r03__local_auto","LA-D3-RAW-N500","VALENCIA depth3 dCST",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0652249451932378,0.0652249451932378,0,0.154008120043232,0.154008120043232,0,311.199,73.43,0.23595834176845,16,16,30,30,"16|2|tricube","16|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",TRUE,TRUE,TRUE,TRUE,21,4,TRUE
"LA_13K_SUB_N500__r01__auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0331328177663649,0.0343443399434156,0.00121152217705064,0.108197588521079,0.109270708790283,0.001073120269204,664.025,482.573,0.726739204096231,35,33,90,90,"35|2|tricube","33|2|tricube","20|2|tricube;22|2|tricube;23|2|tricube;24|2|tricube;25|2|tricube;26|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube","20;22;23;24;25;26;28;29;30;31;32;33",FALSE,FALSE,FALSE,TRUE,21,12,TRUE
"LA_13K_SUB_N500__r01__local_auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.045348705019064,0.0442701257363487,-0.00107857928271536,0.109850889536115,0.111373324959488,0.00152243542337265,592.759,453.255,0.764653088354626,25,26,90,90,"25|2|tricube","26|2|tricube","21|2|tricube;22|2|tricube;23|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;23;26;27;28;29;30;32;33;34;35",FALSE,FALSE,FALSE,TRUE,21,12,TRUE
"LA_13K_SUB_N500__r02__auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0324936327756337,0.0321837065314245,-0.000309926244209238,0.106368820844855,0.106768793301672,0.000399972456816236,673.436,538.118,0.799063311138698,26,28,90,90,"26|2|tricube","28|2|tricube","21|2|tricube;22|2|tricube;23|2|tricube;25|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;23;25;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,TRUE,21,12,TRUE
"LA_13K_SUB_N500__r02__local_auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0442672477633038,0.0442672477633038,0,0.108085796465211,0.108085796465211,0,609.664,410.752,0.673735040940584,26,26,90,90,"26|2|tricube","26|2|tricube","15|2|tricube;20|2|tricube;22|2|tricube;23|2|tricube;25|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;20;22;23;25;26;27;28;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,12,TRUE
"LA_13K_SUB_N500__r03__auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0344421263011717,0.0345962363050317,0.000154110003860029,0.109952467966552,0.110064588618546,0.000112120651993564,674.975,467.792,0.693050853735324,35,34,90,90,"35|2|tricube","34|2|tricube","15|2|tricube;16|2|tricube;20|2|tricube;21|2|tricube;22|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube","15;16;20;21;22;28;29;30;31;32;33;34",FALSE,FALSE,FALSE,TRUE,21,12,TRUE
"LA_13K_SUB_N500__r03__local_auto","LA-13K-SUB-N500","VALENCIA full phylotype matrix",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0441045022898937,0.0477371213109388,0.00363261902104509,0.111172200280702,0.114944502358233,0.00377230207753057,571.085,392.732,0.687694476303878,16,28,90,90,"16|2|tricube","28|2|tricube","19|2|tricube;20|2|tricube;21|2|tricube;22|2|tricube;23|2|tricube;24|2|tricube;27|2|tricube;28|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube","19;20;21;22;23;24;27;28;31;32;33;34",FALSE,FALSE,FALSE,TRUE,21,12,TRUE
"SYN_PARA_LINE_N500__r01__auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0277041650759832,0.0254731587176753,-0.00223100635830786,0.106459335385781,0.106700729523069,0.000241394137288159,50.478,30.336,0.6009746820397,18,25,90,30,"18|2|tricube","25|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,11,TRUE
"SYN_PARA_LINE_N500__r01__local_auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0241547293869535,0.0249629966362733,0.000808267249319861,0.104457055415654,0.104492802360048,3.57469443938024e-05,56.511,40.375,0.71446267098441,20,35,90,10,"20|2|tricube","35|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,11,TRUE
"SYN_PARA_LINE_N500__r02__auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0197390938401952,0.0189550603918639,-0.000784033448331289,0.107801433162673,0.107984841353677,0.00018340819100357,49.923,29.912,0.599162710574284,20,27,90,30,"20|2|tricube","27|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,11,TRUE
"SYN_PARA_LINE_N500__r02__local_auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0231348423411723,0.0229748991216087,-0.00015994321956362,0.101810063012824,0.101963354632514,0.000153291619690049,56.031,42.082,0.751048526708429,21,25,90,30,"21|2|tricube","25|2|tricube","15|2|tricube;24|2|tricube;25|2|tricube;26|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;24;25;26;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,12,TRUE
"SYN_PARA_LINE_N500__r03__auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.026824737186242,0.026824737186242,0,0.100157308051674,0.100157308051674,0,48.811,30.021,0.615045788859069,35,35,10,10,"35|2|tricube","35|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_PARA_LINE_N500__r03__local_auto","SYN-PARA-LINE-N500","synthetic stratified surface/curve",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0268764842109136,0.026455533482876,-0.000420950728037592,0.0971123572556426,0.0971693545565897,5.6997300947173e-05,53.822,41.044,0.762587789379808,21,26,90,30,"21|2|tricube","26|2|tricube","15|2|tricube;25|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;26;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,12,TRUE
"SYN_SADDLE_LINE_N500__r01__auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0296158777797642,0.0296158777797642,0,0.106194576249224,0.106194576249224,0,49.349,29.621,0.600235060487548,30,30,30,30,"30|2|tricube","30|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_SADDLE_LINE_N500__r01__local_auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0263395762738787,0.0263395762738787,0,0.103865400260264,0.103865400260264,0,53.703,38.447,0.715919036180474,31,31,30,30,"31|2|tricube","31|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_SADDLE_LINE_N500__r02__auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0235298967198877,0.0235298967198877,0,0.101644003762557,0.101644003762557,0,49.05,29.302,0.597390417940877,32,32,30,30,"32|2|tricube","32|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_SADDLE_LINE_N500__r02__local_auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0267452052307326,0.0263255441340334,-0.000419661096699178,0.102272956575128,0.102371459868951,9.85032938229102e-05,54.007,38.762,0.71772177680671,18,25,90,30,"18|2|tricube","25|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,11,TRUE
"SYN_SADDLE_LINE_N500__r03__auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0311196860052915,0.0311196860052915,0,0.108669783572346,0.108669783572346,0,49.792,29.982,0.602144922879177,34,34,30,30,"34|2|tricube","34|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_SADDLE_LINE_N500__r03__local_auto","SYN-SADDLE-LINE-N500","synthetic stratified surface/curve",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0241128018141736,0.0241128018141736,0,0.106097468180495,0.106097468180495,0,54.804,39.579,0.722191810816729,31,31,30,30,"31|2|tricube","31|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_TWO_PLANES_N600__r01__auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0250175618569592,0.0250175618569592,0,0.101170234692476,0.101170234692476,0,58.283,33.809,0.580083386236124,33,33,10,10,"33|2|tricube","33|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_TWO_PLANES_N600__r01__local_auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0157562808681064,0.0157562808681064,0,0.0990174471505065,0.0990174471505065,0,81.671,54.913,0.672368404941779,27,27,30,30,"27|2|tricube","27|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_TWO_PLANES_N600__r02__auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0227254734237284,0.0227254734237284,0,0.10513704488581,0.10513704488581,0,59.254,35.335,0.596331049380633,33,33,10,10,"33|2|tricube","33|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_TWO_PLANES_N600__r02__local_auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0271130713242266,0.0271130713242266,0,0.105942126159981,0.105942126159981,0,79.434,56.245,0.70807211017952,28,28,90,90,"28|2|tricube","28|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_TWO_PLANES_N600__r03__auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0269328311108341,0.0249382007567501,-0.00199463035408407,0.106580087820048,0.106704936463343,0.000124848643295677,57.903,34.475,0.595392294008946,18,31,30,10,"18|2|tricube","31|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,11,TRUE
"SYN_TWO_PLANES_N600__r03__local_auto","SYN-TWO-PLANES-N600","synthetic singular sheet union",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0241183849270346,0.0241183849270346,0,0.10115720237457,0.10115720237457,0,77.245,52.358,0.677817334455305,25,25,90,90,"25|2|tricube","25|2|tricube","15|2|tricube;25|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,11,TRUE
"SYN_SIMPLEX_FACES_N600__r01__auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0214439842693739,0.0218821201250536,0.000438135855679686,0.101145901606735,0.101629062205634,0.000483160598899218,128.531,29.708,0.231134901307856,22,25,90,30,"22|2|tricube","25|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",FALSE,FALSE,FALSE,FALSE,21,4,TRUE
"SYN_SIMPLEX_FACES_N600__r01__local_auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0221068182079917,0.0221068182079917,0,0.100862352540319,0.100862352540319,0,135.994,37.653,0.276872509081283,35,35,30,30,"35|2|tricube","35|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",TRUE,TRUE,TRUE,TRUE,21,4,TRUE
"SYN_SIMPLEX_FACES_N600__r02__auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0222842210181717,0.0255170428875463,0.00323282186937458,0.0998041217665238,0.100253141833176,0.000449020066652414,131.341,29.027,0.221004865198224,18,16,90,90,"18|2|tricube","16|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",FALSE,FALSE,FALSE,TRUE,21,4,TRUE
"SYN_SIMPLEX_FACES_N600__r02__local_auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0225376403861983,0.0221911840548326,-0.000346456331365621,0.107810274227239,0.10795910472356,0.000148830496321237,136.685,37.809,0.276614112740974,34,35,30,30,"34|2|tricube","35|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",FALSE,FALSE,FALSE,TRUE,21,4,TRUE
"SYN_SIMPLEX_FACES_N600__r03__auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0265494067487512,0.0260713632929408,-0.000478043455810394,0.101516408936133,0.101889507917723,0.000373098981589839,127.322,30.107,0.236463454862475,22,35,30,10,"22|2|tricube","35|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",FALSE,FALSE,FALSE,FALSE,21,4,TRUE
"SYN_SIMPLEX_FACES_N600__r03__local_auto","SYN-SIMPLEX-FACES-N600","synthetic compositional strata",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0247631094291405,0.0249776529448618,0.000214543515721328,0.103670535079545,0.104034870876078,0.000364335796532653,135.945,38.018,0.279657214314613,22,25,90,90,"22|2|tricube","25|2|tricube","15|2|tricube;16|2|tricube;25|2|tricube;35|2|tricube","15;16;25;35",FALSE,FALSE,FALSE,TRUE,21,4,TRUE
"SYN_RANK_BLOCKS_N600_P100__r01__auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",1,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0465235241434017,0.0465235241434017,0,0.116015301771398,0.116015301771398,0,2638.719,2233.294,0.846355371678455,35,35,90,90,"35|2|tricube","35|2|tricube","15|2|tricube;25|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","15;25;26;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,12,TRUE
"SYN_RANK_BLOCKS_N600_P100__r01__local_auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",1,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0432340095573598,0.0466758847053451,0.00344187514798532,0.113763047167954,0.118160848667829,0.00439780149987415,2248.26,1750.752,0.778714205652371,24,35,90,10,"24|2|tricube","35|2|tricube","21|2|tricube;22|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;26;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,12,TRUE
"SYN_RANK_BLOCKS_N600_P100__r02__auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",2,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0422154297223928,0.0422154297223928,0,0.118544644151145,0.118544644151145,0,2628.796,2157.177,0.820595055683286,35,35,90,90,"35|2|tricube","35|2|tricube","21|2|tricube;22|2|tricube;23|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;23;26;27;28;29;30;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,12,TRUE
"SYN_RANK_BLOCKS_N600_P100__r02__local_auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",2,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0445072247492446,0.0483107170063323,0.00380349225708774,0.12392211470996,0.123955103115078,3.29884051185614e-05,2317.935,1847.572,0.797076708363263,23,35,90,30,"23|2|tricube","35|2|tricube","21|2|tricube;22|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;26;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,12,TRUE
"SYN_RANK_BLOCKS_N600_P100__r03__auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",3,"auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.046761603951683,0.046761603951683,0,0.117554369936781,0.117554369936781,0,2626.521,2274.519,0.865981654058734,32,32,90,90,"32|2|tricube","32|2|tricube","21|2|tricube;22|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;26;27;28;29;30;31;32;33;34;35",TRUE,TRUE,TRUE,TRUE,21,12,TRUE
"SYN_RANK_BLOCKS_N600_P100__r03__local_auto","SYN-RANK-BLOCKS-N600-P100","synthetic high-dimensional rank strata",3,"local.auto",TRUE,TRUE,"ok","ok","complete_ok",TRUE,NA,0.0405488217109417,0.0425626292760046,0.00201380756506286,0.113930334000214,0.11416974156532,0.000239407565106375,1686.613,1320.122,0.782705931947637,25,30,90,30,"25|2|tricube","30|2|tricube","21|2|tricube;22|2|tricube;26|2|tricube;27|2|tricube;28|2|tricube;29|2|tricube;30|2|tricube;31|2|tricube;32|2|tricube;33|2|tricube;34|2|tricube;35|2|tricube","21;22;26;27;28;29;30;31;32;33;34;35",FALSE,FALSE,FALSE,FALSE,21,12,TRUE
